paper_id,title,session,sentence_index,label_id,label_name,label_english,confidence,rule_reason,sentence,url
97,LIBERO-X: Robustness Litmus for Vision-Language-Action Models,Datasets and Benchmarks,4,4,목표,Goal,0.88,paper goal,"This design enables fine-grained analysis of performance degradation under increasing environmental and task complexity; 2) A high-diversity training dataset collected via human teleoperation, where each scene supports multiple fine-grained manipulation objectives to bridge the train-evaluation distribution gap.",https://roboticsconference.org/program/papers/97/
97,LIBERO-X: Robustness Litmus for Vision-Language-Action Models,Datasets and Benchmarks,5,7,검증,Validation,0.88,validation setup,"Experiments with representative VLA models reveal significant performance drops under cumulative perturbations, exposing persistent limitations in scene comprehension and instruction grounding.",https://roboticsconference.org/program/papers/97/
97,LIBERO-X: Robustness Litmus for Vision-Language-Action Models,Datasets and Benchmarks,6,7,검증,Validation,0.88,validation setup,"By integrating hierarchical evaluation with diverse training data, LIBERO-X offers a more reliable foundation for assessing and advancing VLA development.",https://roboticsconference.org/program/papers/97/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,1,7,검증,Validation,0.88,validation setup,"While robotic manipulation capabilities have advanced rapidly, physical safety remains a major barrier to deploying household robots: task success is insufficient if the robot damages itself or its surroundings.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,2,3,기존 한계,Prior limitation,0.91,prior limitation,"Simulation offers a harm-free alternative to costly and dangerous real-world training and evaluation, yet existing simulators lack general mechanisms to detect, quantify, and represent damage.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,3,4,목표,Goal,0.88,paper goal,"To address this gap, we introduce OOPSIEVERSE, a unified simulation framework and benchmark for damage-aware household manipulation.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,4,3,기존 한계,Prior limitation,0.88,prior limitation,"At a theoretical level, OOPSIEVERSE augments an existing Markov Decision Problem with additional damage-related observations, rewards and/or termination conditions based on user preferences.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,5,7,검증,Validation,0.88,validation setup,"OOPSIEVERSE provides damage as an explicit, physically-grounded, and task-agnostic signal by converting sources such as contact forces, temperature changes, and liquid interactions into corresponding mechanical, thermal or fluid damage.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,6,6,핵심 아이디어,Key idea,0.88,key mechanism,"OOPSIEVERSE comprises two core elements: (1) DAMAGESIM, a simulator-agnostic framework for detecting and quantifying damage during navigation and manipulation, and (2) a suite of household tasks designed to evaluate common damage modes and distinguish between task completion and safe execution.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,7,5,방법,Method,0.88,proposed method,"We demonstrate the generality of our framework by instantiating DAMAGESIM in two simulators with different physics backends, OmniGibson (Nvidia Omniverse) and RoboCasa (MuJoCo).",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,8,9,비교,Comparison,0.93,comparison to baselines,"We further showcase the utility of OOPSIEVERSE across multiple use cases, including (1) guiding safer demonstration collection via real- time damage feedback, (2) learning safer manipulation policies through damage-conditioned imitation learning and reinforcement learning, (3) benchmarking the safety of state-of-the-art Vision Language Action policies, and (4) improving real-world safety of sim-to-real transferred policies.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,9,13,자원 공개,Resources,0.93,resource disclosure,"Together, our results highlight the potential of OOPSIEVERSE as an open-source foundation for systematic, scalable research on safe robot manipulation.",https://roboticsconference.org/program/papers/98/
98,OopsieVerse: A Safety Benchmark with Damage-Aware Simulation for Robot Manipulation,Datasets and Benchmarks,10,5,방법,Method,0.58,default technical contribution sentence,"For code and additional information, please refer to https:\oopsiverse-anon.github.io.",https://roboticsconference.org/program/papers/98/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,1,6,핵심 아이디어,Key idea,0.88,key mechanism,Simulation-based reinforcement learning (RL) is central for robotic control when expert demonstrations are unavailable.,https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,2,5,방법,Method,0.58,default technical contribution sentence,"However, scaling RL to high-dimensional robots remains challenging.",https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,3,2,문제,Problem,0.88,specific problem,On-policy methods such as PPO are reliable but require large amounts of simulation because they discard past data.,https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,4,5,방법,Method,0.88,proposed method,"Off-policy methods can reuse experience and are more sample-efficient, but they often become unstable in high-dimensional control due to critic errors that are amplified during bootstrapped updates.",https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,5,5,방법,Method,0.88,proposed method,"We introduce FlashSAC, a fast and stable off-policy RL algorithm for high-dimensional robotic control.",https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,6,8,결과,Result,0.93,reported result,"FlashSAC improves training stability in two ways: (1) it explicitly bounds weight, feature, and gradient norms to limit critic error amplification, and (2) it increases data coverage through large-scale parallel simulation, a high-capacity replay buffer, and strong exploration.",https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,7,5,방법,Method,0.88,proposed method,These design choices preserve the sample efficiency of off-policy learning while improving training stability.,https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,8,9,비교,Comparison,0.93,comparison to baselines,"Across 50+ state-based and vision-based tasks in 10 simulators, FlashSAC consistently surpasses PPO and strong off-policy baselines in both final performance and wall-clock efficiency, with larger gains on higher-dimensional tasks.",https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,9,7,검증,Validation,0.88,validation setup,"In sim-to-real humanoid walking, FlashSAC reduces training time from hours to minutes while maintaining stable real-world deployment.",https://roboticsconference.org/program/papers/99/
99,FlashSAC: Fast and Stable Off-Policy Reinforcement Learning for High-Dimensional Robot Control,Control & Dynamics,10,8,결과,Result,0.93,reported result,Our results show that stabilizing off-policy learning enables scalable sim-to-real RL for high-dimensional robotic systems.,https://roboticsconference.org/program/papers/99/
